,date,City,rainfall_mm,snow_depth_cm,air_temp,max_temp,min_temp,min_ground_temp
6361,2014-07-24,OUL,0.0,0.0,23.2,25.3,19.7,14.2
6362,2014-07-25,OUL,0.0,0.0,23.5,25.7,20.4,13.1
6363,2014-07-26,OUL,0.0,0.0,23.6,26.5,19.6,14.6
6364,2014-07-27,OUL,0.0,0.0,23.7,27.9,18.8,13.8
6365,2014-07-28,OUL,0.0,0.0,21.0,24.6,19.4,14.9
6366,2014-07-29,OUL,0.0,0.0,19.2,21.9,18.0,15.8
6367,2014-07-30,OUL,0.0,0.0,19.3,24.0,13.5,15.1
6368,2014-07-31,OUL,0.0,0.0,19.2,22.1,16.9,19.6
6369,2014-08-01,OUL,0.0,0.0,19.4,21.8,16.7,14.7
6370,2014-08-02,OUL,0.0,0.0,19.0,20.7,16.6,15.6
6371,2014-08-03,OUL,0.0,0.0,20.9,26.7,15.5,13.4
6372,2014-08-04,OUL,0.0,0.0,23.5,28.3,19.3,19.6
6373,2014-08-05,OUL,0.0,0.0,24.1,28.3,18.9,16.2
6374,2014-08-06,OUL,0.0,0.0,23.7,28.0,19.5,16.1
6375,2014-08-07,OUL,0.0,0.0,23.5,28.2,20.5,15.5
6376,2014-08-08,OUL,0.0,0.0,20.3,23.7,18.2,12.4
6377,2014-08-09,OUL,0.0,0.0,19.3,23.0,18.0,11.7
6378,2014-08-10,OUL,0.0,0.0,17.7,19.0,16.6,12.6
6379,2014-08-11,OUL,0.0,0.0,18.5,22.0,14.0,14.8
6380,2014-08-12,OUL,0.0,0.0,19.1,21.0,18.0,18.1
6381,2014-08-13,OUL,0.0,0.0,17.2,19.9,13.6,9.8
6382,2014-08-14,OUL,0.0,0.0,17.3,20.0,14.5,11.7
6383,2014-08-15,OUL,0.0,0.0,16.2,18.6,12.8,10.1
6384,2014-08-16,OUL,0.0,0.0,14.6,17.7,11.7,10.7
6385,2014-08-17,OUL,0.0,0.0,13.7,15.5,10.8,8.6
6386,2014-08-18,OUL,0.0,0.0,14.7,19.3,9.7,10.4
6387,2014-08-19,OUL,0.0,0.0,15.2,18.0,13.2,13.5
6388,2014-08-20,OUL,0.0,0.0,14.7,17.8,12.1,12.2
6389,2014-08-21,OUL,0.0,0.0,14.1,17.3,11.9,10.6
6390,2014-08-22,OUL,0.0,0.0,14.0,16.9,11.9,9.3
6391,2014-08-23,OUL,0.0,0.0,14.1,17.5,10.2,9.7
6392,2014-08-24,OUL,0.0,0.0,14.2,17.3,12.1,9.0
6393,2014-08-25,OUL,0.0,0.0,14.3,17.8,9.6,9.1
6394,2014-08-26,OUL,0.0,0.0,15.1,17.5,12.9,12.3
6395,2014-08-27,OUL,0.0,0.0,14.0,16.3,12.8,9.7
6396,2014-08-28,OUL,0.0,0.0,13.6,16.3,12.3,10.8
6397,2014-08-29,OUL,0.0,0.0,10.6,13.3,7.6,7.4
6398,2014-08-30,OUL,0.0,0.0,10.3,13.3,7.5,8.1
6399,2014-08-31,OUL,0.0,0.0,10.8,16.8,3.8,7.9
6400,2014-09-01,OUL,0.0,0.0,11.6,14.8,6.7,6.4
6401,2014-09-02,OUL,0.0,0.0,13.5,16.1,11.2,2.5
6402,2014-09-03,OUL,0.0,0.0,14.4,15.9,11.1,10.1
6403,2014-09-04,OUL,0.0,0.0,15.3,16.3,14.6,11.5
6404,2014-09-05,OUL,0.0,0.0,14.3,15.6,14.1,12.4
6405,2014-09-06,OUL,0.0,0.0,13.3,15.2,11.2,4.8
6406,2014-09-07,OUL,0.0,0.0,13.5,16.1,11.3,4.0
6407,2014-09-08,OUL,0.0,0.0,13.7,17.3,11.1,5.2
6408,2014-09-09,OUL,0.0,0.0,15.5,19.8,11.7,13.2
6409,2014-09-10,OUL,0.0,0.0,14.4,18.1,12.7,6.8
6410,2014-09-11,OUL,0.0,0.0,14.3,16.8,10.8,7.4
6411,2014-09-12,OUL,0.0,0.0,14.1,15.7,12.6,13.1
6412,2014-09-13,OUL,0.0,0.0,11.9,17.3,7.0,8.4
6413,2014-09-14,OUL,0.0,0.0,13.4,14.7,11.8,2.9
6414,2014-09-15,OUL,0.0,0.0,10.8,14.3,6.6,4.5
6415,2014-09-16,OUL,0.0,0.0,11.1,17.2,5.5,2.4
6416,2014-09-17,OUL,0.0,0.0,11.9,15.3,7.4,1.6
6417,2014-09-18,OUL,0.0,0.0,13.2,14.2,12.9,2.1
6418,2014-09-19,OUL,0.0,0.0,12.0,14.0,9.7,3.1
6419,2014-09-20,OUL,0.0,0.0,13.0,14.8,10.8,4.0
6420,2014-09-21,OUL,0.0,0.0,10.5,14.0,6.0,6.7
6421,2014-09-22,OUL,0.0,0.0,3.1,6.6,0.1,5.7
6422,2014-09-23,OUL,0.0,0.0,2.0,4.8,-1.4,2.2
6423,2014-09-24,OUL,0.0,0.0,4.1,5.8,2.4,-1.7
6424,2014-09-25,OUL,0.0,0.0,6.0,8.5,3.3,6.9
6425,2014-09-26,OUL,0.0,0.0,8.1,11.4,2.9,9.1
6426,2014-09-27,OUL,0.0,0.0,9.8,11.9,8.7,6.4
6427,2014-09-28,OUL,0.0,0.0,9.3,11.2,7.9,7.6
6428,2014-09-29,OUL,0.0,0.0,9.5,10.9,8.1,7.7
6429,2014-09-30,OUL,0.0,0.0,7.3,10.4,6.4,4.6
6430,2014-10-01,OUL,0.0,0.0,5.3,9.4,1.2,-1.8
6431,2014-10-02,OUL,0.0,0.0,7.8,9.7,5.0,-2.6
6432,2014-10-03,OUL,0.0,0.0,5.7,9.0,4.2,7.3
6433,2014-10-04,OUL,0.0,0.0,7.5,11.3,4.2,10.1
6434,2014-10-05,OUL,0.0,0.0,5.1,9.3,3.2,2.6
6435,2014-10-06,OUL,0.0,0.0,1.7,4.7,-0.8,5.7
6436,2014-10-07,OUL,0.0,0.0,4.1,5.7,2.4,6.4
6437,2014-10-08,OUL,0.0,0.0,5.1,8.7,2.2,6.3
6438,2014-10-09,OUL,0.0,0.0,2.5,6.1,2.0,8.6
6439,2014-10-10,OUL,0.0,0.0,2.5,2.9,2.1,10.4
6440,2014-10-11,OUL,0.0,0.0,2.8,3.3,2.3,8.6
6441,2014-10-12,OUL,0.0,0.0,2.1,3.6,1.5,1.6
6442,2014-10-13,OUL,0.0,0.0,1.5,2.9,0.7,6.5
6443,2014-10-14,OUL,0.0,0.0,1.0,3.8,-0.4,7.8
6444,2014-10-15,OUL,0.0,0.0,-1.0,2.7,-3.7,3.0
6445,2014-10-16,OUL,0.0,0.0,-1.1,2.3,-4.7,-0.2
6446,2014-10-17,OUL,0.0,0.0,-0.8,2.4,-3.3,-3.9
6447,2014-10-18,OUL,0.0,0.0,1.1,2.9,-2.9,-8.8
6448,2014-10-19,OUL,0.0,0.0,2.1,2.7,1.5,-1.7
6449,2014-10-20,OUL,0.0,0.0,1.0,1.9,-0.6,0.8
6450,2014-10-21,OUL,0.0,0.0,-1.3,0.6,-2.1,0.8
6451,2014-10-22,OUL,0.0,0.0,-5.0,-1.5,-7.7,-2.5
6452,2014-10-23,OUL,0.0,0.0,-5.2,-2.6,-7.7,-5.6
6453,2014-10-24,OUL,0.0,0.0,-1.1,0.5,-4.9,-3.4
6454,2014-10-25,OUL,0.0,0.0,2.0,3.5,-0.7,0.2
6455,2014-10-26,OUL,0.0,0.0,5.6,6.8,3.2,3.5
6456,2014-10-27,OUL,0.0,0.0,7.2,10.2,6.1,7.5
6457,2014-10-28,OUL,0.0,0.0,6.0,8.8,3.5,9.0
6458,2014-10-29,OUL,0.0,0.0,5.9,11.0,4.2,6.9
6459,2014-10-30,OUL,0.0,0.0,4.2,5.2,3.2,0.1
6460,2014-10-31,OUL,0.0,0.0,-0.8,3.2,-1.7,-1.5
6461,2014-11-01,OUL,0.0,0.0,-3.8,-1.6,-6.9,-3.0
6462,2014-11-02,OUL,0.0,0.0,0.5,2.6,-3.1,1.1
6463,2014-11-03,OUL,0.0,0.0,5.6,7.8,2.2,8.0
6464,2014-11-04,OUL,0.0,0.0,2.0,7.5,-0.6,7.8
6465,2014-11-05,OUL,0.0,0.0,-4.5,-0.6,-7.8,2.7
6466,2014-11-06,OUL,0.0,0.0,-8.6,-6.8,-11.2,0.2
6467,2014-11-07,OUL,0.0,0.0,-8.8,-6.6,-11.0,0.9
6468,2014-11-08,OUL,0.0,0.0,-5.4,-4.5,-8.8,0.5
6469,2014-11-09,OUL,0.0,0.0,1.1,3.6,-4.9,-2.9
6470,2014-11-10,OUL,0.0,0.0,4.4,5.4,2.6,3.1
6471,2014-11-11,OUL,0.0,0.0,3.2,4.5,2.5,5.6
6472,2014-11-12,OUL,0.0,0.0,-1.3,3.3,-3.0,6.0
6473,2014-11-13,OUL,0.0,0.0,-5.6,-2.9,-6.9,3.2
6474,2014-11-14,OUL,0.0,0.0,-5.0,-3.9,-7.4,1.6
6475,2014-11-14,OUL,0.0,0.0,-5.0,-3.9,-7.4,-3.2
6476,2014-11-15,OUL,0.0,0.0,-5.3,-3.1,-7.2,1.0
6477,2014-11-15,OUL,0.0,0.0,-5.3,-3.1,-7.2,-4.2
6478,2014-11-16,OUL,0.0,0.0,0.2,1.4,-3.6,-0.6
6479,2014-11-16,OUL,0.0,0.0,0.2,1.4,-3.6,-4.2
6480,2014-11-17,OUL,0.0,0.0,0.5,1.6,0.1,1.5
6481,2014-11-17,OUL,0.0,0.0,0.5,1.6,0.1,-2.5
6482,2014-11-18,OUL,0.0,0.0,1.7,2.5,-0.3,1.5
6483,2014-11-18,OUL,0.0,0.0,1.7,2.5,-0.3,-3.0
6484,2014-11-19,OUL,0.0,0.0,1.6,2.4,1.3,1.1
6485,2014-11-19,OUL,0.0,0.0,1.6,2.4,1.3,-1.6
6486,2014-11-20,OUL,0.0,0.0,0.3,2.0,-0.6,-3.2
6487,2014-11-20,OUL,0.0,0.0,0.3,2.0,-0.6,-0.4
6488,2014-11-21,OUL,0.0,0.0,-0.2,0.5,-1.4,-1.5
6489,2014-11-21,OUL,0.0,0.0,-0.2,0.5,-1.4,-4.3
6490,2014-11-22,OUL,0.0,0.0,-0.1,0.4,-0.4,-3.6
6491,2014-11-23,OUL,0.0,0.0,-1.4,-0.3,-2.2,-3.2
6492,2014-11-23,OUL,0.0,0.0,-1.4,-0.3,-2.2,-2.2
6493,2014-11-24,OUL,0.0,0.0,0.0,1.2,-2.5,0.0
6494,2014-11-24,OUL,0.0,0.0,0.0,1.2,-2.5,-1.5
6495,2014-11-25,OUL,0.0,0.0,1.1,1.6,0.4,0.8
6496,2014-11-25,OUL,0.0,0.0,1.1,1.6,0.4,-0.1
6497,2014-11-26,OUL,0.0,0.0,1.7,2.3,1.2,2.6
6498,2014-11-26,OUL,0.0,0.0,1.7,2.3,1.2,0.8
6499,2014-11-27,OUL,0.0,0.0,0.5,2.4,-0.6,2.7
6500,2014-11-27,OUL,0.0,0.0,0.5,2.4,-0.6,0.8
6501,2014-11-28,OUL,0.0,0.0,1.1,2.3,-1.2,1.9
6502,2014-11-28,OUL,0.0,0.0,1.1,2.3,-1.2,1.1
6503,2014-11-29,OUL,0.0,0.0,1.5,2.7,0.6,0.0
6504,2014-11-29,OUL,0.0,0.0,1.5,2.7,0.6,0.7
6505,2014-11-30,OUL,0.0,0.0,-1.0,0.9,-2.3,-1.6
6506,2014-11-30,OUL,0.0,0.0,-1.0,0.9,-2.3,-5.1
6507,2014-12-01,OUL,0.0,0.0,-1.6,-1.3,-2.0,-8.7
6508,2014-12-01,OUL,0.0,0.0,-1.6,-1.3,-2.0,-2.6
6509,2014-12-02,OUL,0.0,0.0,-0.6,0.7,-2.7,-7.5
6510,2014-12-02,OUL,0.0,0.0,-0.6,0.7,-2.7,-3.6
6511,2014-12-03,OUL,0.0,0.0,2.6,4.4,0.4,1.2
6512,2014-12-03,OUL,0.0,0.0,2.6,4.4,0.4,-1.3
6513,2014-12-04,OUL,0.0,0.0,1.9,3.9,0.8,1.9
6514,2014-12-04,OUL,0.0,0.0,1.9,3.9,0.8,1.1
6515,2014-12-05,OUL,0.0,0.0,1.1,2.2,-0.4,-5.2
6516,2014-12-05,OUL,0.0,0.0,1.1,2.2,-0.4,-4.8
6517,2014-12-06,OUL,0.0,0.0,1.4,2.7,0.5,0.8
6518,2014-12-06,OUL,0.0,0.0,1.4,2.7,0.5,-0.2
6519,2014-12-07,OUL,0.0,0.0,0.6,1.6,-1.0,-0.7
6520,2014-12-07,OUL,0.0,0.0,0.6,1.6,-1.0,-4.8
6521,2014-12-08,OUL,0.0,0.0,2.3,3.6,0.9,2.8
6522,2014-12-08,OUL,0.0,0.0,2.3,3.6,0.9,0.9
6523,2014-12-09,OUL,0.0,0.0,0.6,1.9,-0.6,1.8
6524,2014-12-09,OUL,0.0,0.0,0.6,1.9,-0.6,0.6
6525,2014-12-10,OUL,0.0,0.0,1.3,3.0,-1.8,-0.6
6526,2014-12-10,OUL,0.0,0.0,1.3,3.0,-1.8,-0.5
6527,2014-12-11,OUL,0.0,0.0,1.8,2.8,0.4,0.2
6528,2014-12-11,OUL,0.0,0.0,1.8,2.8,0.4,-0.4
6529,2014-12-12,OUL,0.0,0.0,1.1,2.6,0.0,0.3
6530,2014-12-12,OUL,0.0,0.0,1.1,2.6,0.0,-0.3
6531,2014-12-13,OUL,0.0,0.0,0.4,1.4,-0.4,0.0
6532,2014-12-13,OUL,0.0,0.0,0.4,1.4,-0.4,-0.5
6533,2014-12-14,OUL,0.0,0.0,-0.4,0.1,-1.0,-2.1
6534,2014-12-14,OUL,0.0,0.0,-0.4,0.1,-1.0,-6.1
6535,2014-12-15,OUL,0.0,0.0,1.8,3.3,-0.5,-1.1
6536,2014-12-15,OUL,0.0,0.0,1.8,3.3,-0.5,-1.7
6537,2014-12-16,OUL,0.0,0.0,0.7,2.1,0.3,0.0
6538,2014-12-16,OUL,0.0,0.0,0.7,2.1,0.3,-0.6
6539,2014-12-17,OUL,0.0,0.0,-0.7,0.7,-3.2,1.2
6540,2014-12-17,OUL,0.0,0.0,-0.7,0.7,-3.2,-3.7
6541,2014-12-18,OUL,0.0,0.0,-2.4,-0.7,-3.9,-4.2
6542,2014-12-18,OUL,0.0,0.0,-2.4,-0.7,-3.9,-3.1
6543,2014-12-19,OUL,0.0,0.0,-1.9,-0.7,-3.6,2.0
6544,2014-12-19,OUL,0.0,0.0,-1.9,-0.7,-3.6,-3.0
6545,2014-12-20,OUL,0.0,0.0,-2.2,-0.2,-2.9,-0.2
6546,2014-12-20,OUL,0.0,0.0,-2.2,-0.2,-2.9,-0.3
6547,2014-12-21,OUL,0.0,0.0,-3.4,-2.4,-4.9,-2.0
6548,2014-12-22,OUL,0.0,0.0,-4.8,-2.6,-5.9,-9.1
6549,2014-12-23,OUL,0.0,0.0,-7.0,-5.6,-7.4,-7.6
6550,2014-12-24,OUL,0.0,0.0,-16.5,-6.9,-18.5,-13.7
6551,2014-12-25,OUL,0.0,0.0,-13.2,-8.3,-19.3,-14.2
6552,2014-12-26,OUL,0.0,0.0,-10.1,-4.9,-12.4,-18.5
6553,2014-12-27,OUL,0.0,0.0,-13.0,-8.9,-16.7,-12.4
6554,2014-12-28,OUL,0.0,0.0,-17.3,-14.6,-20.6,-9.6
6555,2014-12-29,OUL,0.0,0.0,-10.0,-8.3,-14.9,-19.1
6556,2014-12-30,OUL,0.0,0.0,-2.7,0.8,-8.8,-19.5
6557,2014-12-31,OUL,0.0,0.0,0.6,2.3,-2.6,0.3
6558,2015-01-01,OUL,0.0,0.0,2.6,4.2,-0.4,1.0
6559,2015-01-02,OUL,0.0,0.0,0.8,2.4,0.2,1.1
6560,2015-01-03,OUL,0.0,0.0,-2.2,0.4,-4.1,0.6
6561,2015-01-04,OUL,0.0,0.0,-8.0,-3.6,-11.3,-3.0
6562,2015-01-05,OUL,0.0,0.0,-18.1,-10.2,-21.8,-9.2
6563,2015-01-06,OUL,0.0,0.0,-17.2,-11.6,-21.7,-16.4
6564,2015-01-07,OUL,0.0,0.0,-2.7,0.5,-11.7,-11.6
6565,2015-01-08,OUL,0.0,0.0,-0.2,1.2,-1.3,-2.8
6566,2015-01-09,OUL,0.0,0.0,-3.8,-1.1,-5.6,1.1
6567,2015-01-09,OUL,0.0,0.0,-3.8,-1.1,-5.6,-1.4499999999999997
6568,2015-01-10,OUL,0.0,0.0,-11.6,-5.6,-12.8,-4.0
6569,2015-01-10,OUL,0.0,0.0,-11.6,-5.6,-12.8,-2.45
6570,2015-01-11,OUL,0.0,0.0,-14.5,-11.7,-16.5,-0.9
6571,2015-01-11,OUL,0.0,0.0,-14.5,-11.7,-16.5,-7.9
6572,2015-01-12,OUL,0.0,0.0,-19.0,-14.9,-21.1,-14.9
6573,2015-01-12,OUL,0.0,0.0,-19.0,-14.9,-21.1,-12.850000000000001
6574,2015-01-13,OUL,0.0,0.0,-12.8,-12.1,-20.3,-10.8
6575,2015-01-13,OUL,0.0,0.0,-12.8,-12.1,-20.3,-5.4
6576,2015-01-14,OUL,0.0,0.0,-8.1,-2.8,-13.1,0.0
6577,2015-01-14,OUL,0.0,0.0,-8.1,-2.8,-13.1,-0.95
6578,2015-01-15,OUL,0.0,0.0,-3.9,-1.2,-6.1,-1.9
6579,2015-01-15,OUL,0.0,0.0,-3.9,-1.2,-6.1,-1.0499999999999998
6580,2015-01-16,OUL,0.0,0.0,-0.2,0.8,-1.5,-0.2
6581,2015-01-16,OUL,0.0,0.0,-0.2,0.8,-1.5,0.75
6582,2015-01-17,OUL,0.0,0.0,0.7,1.3,0.2,1.7
6583,2015-01-17,OUL,0.0,0.0,0.7,1.3,0.2,0.5999999999999999
6584,2015-01-18,OUL,0.0,0.0,-2.3,0.6,-3.8,-0.5
6585,2015-01-18,OUL,0.0,0.0,-2.3,0.6,-3.8,-1.55
6586,2015-01-19,OUL,0.0,0.0,-12.2,-3.7,-15.0,-2.6
6587,2015-01-19,OUL,0.0,0.0,-12.2,-3.7,-15.0,-3.05
6588,2015-01-20,OUL,0.0,0.0,-17.9,-14.1,-19.4,-3.5
6589,2015-01-20,OUL,0.0,0.0,-17.9,-14.1,-19.4,-5.25
6590,2015-01-21,OUL,0.0,0.0,-12.1,-10.0,-18.2,-7.0
6591,2015-01-21,OUL,0.0,0.0,-12.1,-10.0,-18.2,-8.35
6592,2015-01-22,OUL,0.0,0.0,-17.2,-13.5,-18.3,-9.7
6593,2015-01-22,OUL,0.0,0.0,-17.2,-13.5,-18.3,-8.6
6594,2015-01-23,OUL,0.0,0.0,-17.8,-15.4,-21.0,-7.5
6595,2015-01-23,OUL,0.0,0.0,-17.8,-15.4,-21.0,-6.5
6596,2015-01-24,OUL,0.0,0.0,-9.2,-2.3,-16.7,-5.5
6597,2015-01-24,OUL,0.0,0.0,-9.2,-2.3,-16.7,-3.65
6598,2015-01-25,OUL,0.0,0.0,-0.5,0.2,-2.4,-1.8
6599,2015-01-25,OUL,0.0,0.0,-0.5,0.2,-2.4,-1.35
6600,2015-01-26,OUL,0.0,0.0,-1.0,-0.5,-1.7,-0.9
6601,2015-01-26,OUL,0.0,0.0,-1.0,-0.5,-1.7,-0.5
6602,2015-01-27,OUL,0.0,0.0,-1.2,0.4,-3.6,-0.1
6603,2015-01-27,OUL,0.0,0.0,-1.2,0.4,-3.6,-0.7499999999999999
6604,2015-01-28,OUL,0.0,0.0,-0.6,0.4,-2.3,-1.4
6605,2015-01-28,OUL,0.0,0.0,-0.6,0.4,-2.3,-0.7
6606,2015-01-29,OUL,0.0,0.0,0.1,0.7,-0.5,0.0
6607,2015-01-29,OUL,0.0,0.0,0.1,0.7,-0.5,-0.1
6608,2015-01-30,OUL,0.0,0.0,-0.8,0.0,-1.7,-0.2
6609,2015-01-30,OUL,0.0,0.0,-0.8,0.0,-1.7,-1.05
6610,2015-01-31,OUL,0.0,0.0,-3.3,-1.2,-4.7,-1.9
6611,2015-01-31,OUL,0.0,0.0,-3.3,-1.2,-4.7,-1.0
6612,2015-02-01,OUL,0.0,0.0,-4.9,-2.7,-7.2,-0.1
6613,2015-02-01,OUL,0.0,0.0,-4.9,-2.7,-7.2,-0.1
6614,2015-02-02,OUL,0.0,0.0,-9.5,-7.1,-10.7,-0.1
6615,2015-02-02,OUL,0.0,0.0,-9.5,-7.1,-10.7,-0.1
6616,2015-02-03,OUL,0.0,0.0,-8.9,-7.7,-10.9,-0.1
6617,2015-02-03,OUL,0.0,0.0,-8.9,-7.7,-10.9,-2.0
6618,2015-02-04,OUL,0.0,0.0,-8.6,-7.5,-9.5,-3.9
6619,2015-02-04,OUL,0.0,0.0,-8.6,-7.5,-9.5,-2.9
6620,2015-02-05,OUL,0.0,0.0,-4.4,-1.9,-8.9,-1.9
6621,2015-02-05,OUL,0.0,0.0,-4.4,-1.9,-8.9,-2.95
6622,2015-02-06,OUL,0.0,0.0,-3.2,1.2,-8.6,-4.0
6623,2015-02-06,OUL,0.0,0.0,-3.2,1.2,-8.6,-3.25
6624,2015-02-07,OUL,0.0,0.0,0.2,3.3,-5.6,-2.5
6625,2015-02-07,OUL,0.0,0.0,0.2,3.3,-5.6,-3.45
6626,2015-02-08,OUL,0.0,0.0,-7.6,-1.2,-11.9,-4.4
6627,2015-02-08,OUL,0.0,0.0,-7.6,-1.2,-11.9,-7.3500000000000005
6628,2015-02-09,OUL,0.0,0.0,-5.5,-2.0,-12.9,-10.3
6629,2015-02-09,OUL,0.0,0.0,-5.5,-2.0,-12.9,-5.15
6630,2015-02-10,OUL,0.0,0.0,4.0,5.6,-2.1,0.0
6631,2015-02-10,OUL,0.0,0.0,4.0,5.6,-2.1,0.3
6632,2015-02-11,OUL,0.0,0.0,4.0,5.4,2.7,0.6
6633,2015-02-11,OUL,0.0,0.0,4.0,5.4,2.7,0.8500000000000001
6634,2015-02-12,OUL,0.0,0.0,1.9,4.7,-0.9,1.1
6635,2015-02-12,OUL,0.0,0.0,1.9,4.7,-0.9,-1.85
6636,2015-02-13,OUL,0.0,0.0,-2.0,-0.5,-3.9,-4.8
6637,2015-02-13,OUL,0.0,0.0,-2.0,-0.5,-3.9,-2.4499999999999997
6638,2015-02-14,OUL,0.0,0.0,-7.0,-2.0,-12.6,-0.1
6639,2015-02-14,OUL,0.0,0.0,-7.0,-2.0,-12.6,-4.8999999999999995
6640,2015-02-15,OUL,0.0,0.0,-12.8,-9.2,-16.7,-9.7
6641,2015-02-15,OUL,0.0,0.0,-12.8,-9.2,-16.7,-10.85
6642,2015-02-16,OUL,0.0,0.0,-4.7,-1.8,-11.9,-12.0
6643,2015-02-16,OUL,0.0,0.0,-4.7,-1.8,-11.9,-8.65
6644,2015-02-17,OUL,0.0,0.0,-1.2,0.5,-3.7,-5.3
6645,2015-02-17,OUL,0.0,0.0,-1.2,0.5,-3.7,-3.3499999999999996
6646,2015-02-18,OUL,0.0,0.0,-1.1,0.9,-3.9,-1.4
6647,2015-02-18,OUL,0.0,0.0,-1.1,0.9,-3.9,-1.5499999999999998
6648,2015-02-19,OUL,0.0,0.0,1.9,4.3,-2.6,-1.7
6649,2015-02-19,OUL,0.0,0.0,1.9,4.3,-2.6,-0.19999999999999996
6650,2015-02-20,OUL,0.0,0.0,1.9,4.6,0.5,1.3
6651,2015-02-20,OUL,0.0,0.0,1.9,4.6,0.5,0.65
6652,2015-02-21,OUL,0.0,0.0,0.9,2.4,-0.7,0.0
6653,2015-02-21,OUL,0.0,0.0,0.9,2.4,-0.7,0.0
6654,2015-02-22,OUL,0.0,0.0,0.2,1.3,-0.5,0.0
6655,2015-02-22,OUL,0.0,0.0,0.2,1.3,-0.5,0.0
6656,2015-02-23,OUL,0.0,0.0,-0.8,1.0,-2.7,0.0
6657,2015-02-23,OUL,0.0,0.0,-0.8,1.0,-2.7,0.0
6658,2015-02-24,OUL,0.0,0.0,0.7,1.4,-0.3,0.0
6659,2015-02-24,OUL,0.0,0.0,0.7,1.4,-0.3,0.4
6660,2015-02-25,OUL,0.0,0.0,1.6,2.4,0.7,0.8
6661,2015-02-25,OUL,0.0,0.0,1.6,2.4,0.7,-0.15000000000000002
6662,2015-02-26,OUL,0.0,0.0,1.8,2.5,1.2,-1.1
6663,2015-02-26,OUL,0.0,0.0,1.8,2.5,1.2,-0.6000000000000001
6664,2015-02-27,OUL,0.0,0.0,0.7,2.2,0.4,-0.1
6665,2015-02-27,OUL,0.0,0.0,0.7,2.2,0.4,-0.2
6666,2015-02-28,OUL,0.0,0.0,0.7,1.3,-0.4,-0.3
6667,2015-02-28,OUL,0.0,0.0,0.7,1.3,-0.4,0.04999999999999999
6668,2015-03-01,OUL,0.0,0.0,1.4,3.9,0.2,0.4
6669,2015-03-01,OUL,0.0,0.0,1.4,3.9,0.2,0.35
6670,2015-03-02,OUL,0.0,0.0,1.6,2.8,0.4,0.3
6671,2015-03-02,OUL,0.0,0.0,1.6,2.8,0.4,0.7
6672,2015-03-03,OUL,0.0,0.0,1.4,2.0,0.9,1.1
6673,2015-03-03,OUL,0.0,0.0,1.4,2.0,0.9,0.55
6674,2015-03-04,OUL,0.0,0.0,1.3,2.3,0.5,0.0
6675,2015-03-04,OUL,0.0,0.0,1.3,2.3,0.5,-0.15
6676,2015-03-05,OUL,0.0,0.0,-0.1,1.6,-0.7,-0.3
6677,2015-03-05,OUL,0.0,0.0,-0.1,1.6,-0.7,-0.5
6678,2015-03-06,OUL,0.0,0.0,0.3,2.2,-0.7,-0.7
6679,2015-03-06,OUL,0.0,0.0,0.3,2.2,-0.7,-0.3
6680,2015-03-07,OUL,0.0,0.0,0.8,2.5,-2.0,0.1
6681,2015-03-07,OUL,0.0,0.0,0.8,2.5,-2.0,1.4000000000000001
6682,2015-03-08,OUL,0.0,0.0,3.1,4.2,2.0,2.7
6683,2015-03-08,OUL,0.0,0.0,3.1,4.2,2.0,2.85
6684,2015-03-09,OUL,0.0,0.0,2.0,4.4,0.8,3.0
6685,2015-03-09,OUL,0.0,0.0,2.0,4.4,0.8,1.0
6686,2015-03-10,OUL,0.0,0.0,0.7,2.4,-1.2,-1.0
6687,2015-03-10,OUL,0.0,0.0,0.7,2.4,-1.2,-0.15000000000000002
6688,2015-03-11,OUL,0.0,0.0,-1.1,1.4,-2.7,0.7
6689,2015-03-11,OUL,0.0,0.0,-1.1,1.4,-2.7,-3.0
6690,2015-03-12,OUL,0.0,0.0,0.5,5.4,-3.7,-6.7
6691,2015-03-12,OUL,0.0,0.0,0.5,5.4,-3.7,-7.65
6692,2015-03-13,OUL,0.0,0.0,0.8,6.0,-3.4,-8.6
6693,2015-03-13,OUL,0.0,0.0,0.8,6.0,-3.4,-6.6
6694,2015-03-14,OUL,0.0,0.0,0.9,3.1,-0.7,-4.6
6695,2015-03-14,OUL,0.0,0.0,0.9,3.1,-0.7,-5.8
6696,2015-03-15,OUL,0.0,0.0,0.0,7.1,-3.7,-7.0
6697,2015-03-15,OUL,0.0,0.0,0.0,7.1,-3.7,-7.2
6698,2015-03-16,OUL,0.0,0.0,1.8,6.8,-2.7,-7.4
6699,2015-03-16,OUL,0.0,0.0,1.8,6.8,-2.7,-6.95
6700,2015-03-17,OUL,0.0,0.0,1.7,6.1,-2.4,-6.5
6701,2015-03-17,OUL,0.0,0.0,1.7,6.1,-2.4,-6.8
6702,2015-03-18,OUL,0.0,0.0,1.7,4.3,-1.2,-7.1
6703,2015-03-18,OUL,0.0,0.0,1.7,4.3,-1.2,-7.55
6704,2015-03-19,OUL,0.0,0.0,1.9,4.8,0.3,-8.0
6705,2015-03-19,OUL,0.0,0.0,1.9,4.8,0.3,-4.05
6706,2015-03-20,OUL,0.0,0.0,-3.0,3.7,-4.1,-0.1
6707,2015-03-20,OUL,0.0,0.0,-3.0,3.7,-4.1,-1.4000000000000001
6708,2015-03-21,OUL,0.0,0.0,-7.1,-4.0,-9.7,-2.7
